日期,指数代码,指数中文全称,指数中文简称,指数英文全称,指数英文简称,开盘,最高,最低,收盘,涨跌,涨跌幅,成交量,成交金额,样本数量,滚动市盈率,date,品种
2021-09-15,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,123.89,0.0,0.0,0.0,0.0,219.0,,2021-09-15,中证交易所高等级绿色债券指数
2021-09-16,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,123.87,-0.02,-0.02,0.0,0.0,219.0,,2021-09-16,中证交易所高等级绿色债券指数
2021-09-17,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,123.88,0.01,0.01,0.0,0.0,219.0,,2021-09-17,中证交易所高等级绿色债券指数
2021-09-22,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,123.95,0.07,0.05,0.0,0.0,218.0,,2021-09-22,中证交易所高等级绿色债券指数
2021-09-23,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,123.92,-0.03,-0.02,0.0,0.0,218.0,,2021-09-23,中证交易所高等级绿色债券指数
2021-09-24,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,123.92,0.0,0.0,0.0,0.0,218.0,,2021-09-24,中证交易所高等级绿色债券指数
2021-09-27,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,123.92,-0.01,0.0,0.0,0.0,218.0,,2021-09-27,中证交易所高等级绿色债券指数
2021-09-28,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,123.89,-0.03,-0.02,0.0,0.0,217.0,,2021-09-28,中证交易所高等级绿色债券指数
2021-09-29,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,123.89,0.0,0.0,0.0,0.0,217.0,,2021-09-29,中证交易所高等级绿色债券指数
2021-09-30,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,123.89,0.0,0.0,0.0,0.0,216.0,,2021-09-30,中证交易所高等级绿色债券指数
2021-10-08,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,123.97,0.09,0.07,0.0,0.0,224.0,,2021-10-08,中证交易所高等级绿色债券指数
2021-10-11,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,124.01,0.03,0.02,0.0,0.0,224.0,,2021-10-11,中证交易所高等级绿色债券指数
2021-10-12,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,123.98,-0.03,-0.02,0.0,0.0,224.0,,2021-10-12,中证交易所高等级绿色债券指数
2021-10-13,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,123.93,-0.05,-0.04,0.0,0.0,224.0,,2021-10-13,中证交易所高等级绿色债券指数
2021-10-14,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,123.93,0.0,0.0,0.0,0.0,224.0,,2021-10-14,中证交易所高等级绿色债券指数
2021-10-15,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,123.91,-0.02,-0.02,0.0,0.0,224.0,,2021-10-15,中证交易所高等级绿色债券指数
2021-10-18,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,123.91,0.01,0.0,0.0,0.0,224.0,,2021-10-18,中证交易所高等级绿色债券指数
2021-10-19,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,123.92,0.01,0.01,0.0,0.0,224.0,,2021-10-19,中证交易所高等级绿色债券指数
2021-10-20,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,123.92,0.0,0.0,0.0,0.0,224.0,,2021-10-20,中证交易所高等级绿色债券指数
2021-10-21,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,123.97,0.05,0.04,0.0,0.0,224.0,,2021-10-21,中证交易所高等级绿色债券指数
2021-10-22,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,124.01,0.04,0.03,0.0,0.0,224.0,,2021-10-22,中证交易所高等级绿色债券指数
2021-10-25,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,124.08,0.07,0.06,0.0,0.0,224.0,,2021-10-25,中证交易所高等级绿色债券指数
2021-10-26,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,124.11,0.03,0.02,0.0,0.0,224.0,,2021-10-26,中证交易所高等级绿色债券指数
2021-10-27,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,124.17,0.06,0.05,0.0,0.0,224.0,,2021-10-27,中证交易所高等级绿色债券指数
2021-10-28,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,124.23,0.06,0.05,0.0,0.0,224.0,,2021-10-28,中证交易所高等级绿色债券指数
2021-10-29,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,124.28,0.06,0.05,0.0,0.0,224.0,,2021-10-29,中证交易所高等级绿色债券指数
2021-11-01,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,124.37,0.09,0.07,0.0,0.0,226.0,,2021-11-01,中证交易所高等级绿色债券指数
2021-11-02,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,124.42,0.05,0.04,0.0,0.0,226.0,,2021-11-02,中证交易所高等级绿色债券指数
2021-11-03,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,124.48,0.06,0.05,0.0,0.0,226.0,,2021-11-03,中证交易所高等级绿色债券指数
2021-11-04,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,124.54,0.06,0.05,0.0,0.0,226.0,,2021-11-04,中证交易所高等级绿色债券指数
2021-11-05,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,124.62,0.08,0.07,0.0,0.0,226.0,,2021-11-05,中证交易所高等级绿色债券指数
2021-11-08,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,124.71,0.08,0.06,0.0,0.0,226.0,,2021-11-08,中证交易所高等级绿色债券指数
2021-11-09,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,124.72,0.02,0.01,0.0,0.0,226.0,,2021-11-09,中证交易所高等级绿色债券指数
2021-11-10,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,124.73,0.01,0.01,0.0,0.0,226.0,,2021-11-10,中证交易所高等级绿色债券指数
2021-11-11,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,124.72,-0.01,-0.01,0.0,0.0,226.0,,2021-11-11,中证交易所高等级绿色债券指数
2021-11-12,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,124.73,0.01,0.01,0.0,0.0,226.0,,2021-11-12,中证交易所高等级绿色债券指数
2021-11-15,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,124.77,0.05,0.04,0.0,0.0,226.0,,2021-11-15,中证交易所高等级绿色债券指数
2021-11-16,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,124.79,0.02,0.02,0.0,0.0,226.0,,2021-11-16,中证交易所高等级绿色债券指数
2021-11-17,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,124.8,0.01,0.01,0.0,0.0,226.0,,2021-11-17,中证交易所高等级绿色债券指数
2021-11-18,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,124.85,0.05,0.04,0.0,0.0,226.0,,2021-11-18,中证交易所高等级绿色债券指数
2021-11-19,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,124.88,0.02,0.02,0.0,0.0,226.0,,2021-11-19,中证交易所高等级绿色债券指数
2021-11-22,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,124.95,0.07,0.06,0.0,0.0,226.0,,2021-11-22,中证交易所高等级绿色债券指数
2021-11-23,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,124.97,0.02,0.02,0.0,0.0,226.0,,2021-11-23,中证交易所高等级绿色债券指数
2021-11-24,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,125.01,0.04,0.03,0.0,0.0,226.0,,2021-11-24,中证交易所高等级绿色债券指数
2021-11-25,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,125.02,0.01,0.01,0.0,0.0,226.0,,2021-11-25,中证交易所高等级绿色债券指数
2021-11-26,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,125.08,0.05,0.04,0.0,0.0,226.0,,2021-11-26,中证交易所高等级绿色债券指数
2021-11-29,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,125.11,0.04,0.03,0.0,0.0,226.0,,2021-11-29,中证交易所高等级绿色债券指数
2021-11-30,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,125.13,0.02,0.02,0.0,0.0,226.0,,2021-11-30,中证交易所高等级绿色债券指数
2021-12-01,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,125.14,0.01,0.01,0.0,0.0,232.0,,2021-12-01,中证交易所高等级绿色债券指数
2021-12-02,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,125.15,0.01,0.01,0.0,0.0,232.0,,2021-12-02,中证交易所高等级绿色债券指数
2021-12-03,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,125.18,0.02,0.02,0.0,0.0,232.0,,2021-12-03,中证交易所高等级绿色债券指数
2021-12-06,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,125.28,0.1,0.08,0.0,0.0,232.0,,2021-12-06,中证交易所高等级绿色债券指数
2021-12-07,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,125.31,0.04,0.03,0.0,0.0,232.0,,2021-12-07,中证交易所高等级绿色债券指数
2021-12-08,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,125.34,0.03,0.03,0.0,0.0,232.0,,2021-12-08,中证交易所高等级绿色债券指数
2021-12-09,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,125.36,0.02,0.01,0.0,0.0,232.0,,2021-12-09,中证交易所高等级绿色债券指数
2021-12-10,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,125.37,0.01,0.01,0.0,0.0,232.0,,2021-12-10,中证交易所高等级绿色债券指数
2021-12-13,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,125.41,0.04,0.03,0.0,0.0,232.0,,2021-12-13,中证交易所高等级绿色债券指数
2021-12-14,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,125.43,0.03,0.02,0.0,0.0,232.0,,2021-12-14,中证交易所高等级绿色债券指数
2021-12-15,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,125.45,0.01,0.01,0.0,0.0,232.0,,2021-12-15,中证交易所高等级绿色债券指数
2021-12-16,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,125.46,0.01,0.01,0.0,0.0,232.0,,2021-12-16,中证交易所高等级绿色债券指数
2021-12-17,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,125.49,0.03,0.02,0.0,0.0,232.0,,2021-12-17,中证交易所高等级绿色债券指数
2021-12-20,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,125.53,0.05,0.04,0.0,0.0,232.0,,2021-12-20,中证交易所高等级绿色债券指数
2021-12-21,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,125.51,-0.02,-0.02,0.0,0.0,231.0,,2021-12-21,中证交易所高等级绿色债券指数
2021-12-22,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,125.51,0.0,0.0,0.0,0.0,231.0,,2021-12-22,中证交易所高等级绿色债券指数
2021-12-23,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,125.51,0.0,0.0,0.0,0.0,231.0,,2021-12-23,中证交易所高等级绿色债券指数
2021-12-24,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,125.53,0.03,0.02,0.0,0.0,231.0,,2021-12-24,中证交易所高等级绿色债券指数
2021-12-27,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,125.6,0.07,0.06,0.0,0.0,231.0,,2021-12-27,中证交易所高等级绿色债券指数
2021-12-28,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,125.63,0.03,0.02,0.0,0.0,231.0,,2021-12-28,中证交易所高等级绿色债券指数
2021-12-29,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,125.65,0.02,0.02,0.0,0.0,231.0,,2021-12-29,中证交易所高等级绿色债券指数
2021-12-30,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,125.72,0.07,0.06,0.0,0.0,231.0,,2021-12-30,中证交易所高等级绿色债券指数
2021-12-31,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,125.77,0.05,0.04,0.0,0.0,231.0,,2021-12-31,中证交易所高等级绿色债券指数
2022-01-04,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,125.85,0.08,0.06,0.0,0.0,239.0,,2022-01-04,中证交易所高等级绿色债券指数
2022-01-05,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,125.9,0.05,0.04,0.0,0.0,239.0,,2022-01-05,中证交易所高等级绿色债券指数
2022-01-06,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,125.9,0.0,0.0,0.0,0.0,239.0,,2022-01-06,中证交易所高等级绿色债券指数
2022-01-07,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,125.93,0.03,0.03,0.0,0.0,239.0,,2022-01-07,中证交易所高等级绿色债券指数
2022-01-10,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,126.0,0.07,0.05,0.0,0.0,239.0,,2022-01-10,中证交易所高等级绿色债券指数
2022-01-11,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,126.01,0.02,0.01,0.0,0.0,239.0,,2022-01-11,中证交易所高等级绿色债券指数
2022-01-12,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,126.07,0.06,0.05,0.0,0.0,239.0,,2022-01-12,中证交易所高等级绿色债券指数
2022-01-13,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,126.09,0.02,0.02,0.0,0.0,239.0,,2022-01-13,中证交易所高等级绿色债券指数
2022-01-14,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,126.12,0.03,0.02,0.0,0.0,239.0,,2022-01-14,中证交易所高等级绿色债券指数
2022-01-17,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,126.19,0.08,0.06,0.0,0.0,239.0,,2022-01-17,中证交易所高等级绿色债券指数
2022-01-18,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,126.25,0.06,0.04,0.0,0.0,239.0,,2022-01-18,中证交易所高等级绿色债券指数
2022-01-19,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,126.34,0.09,0.07,0.0,0.0,239.0,,2022-01-19,中证交易所高等级绿色债券指数
2022-01-20,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,126.43,0.1,0.08,0.0,0.0,239.0,,2022-01-20,中证交易所高等级绿色债券指数
2022-01-21,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,126.48,0.05,0.04,0.0,0.0,239.0,,2022-01-21,中证交易所高等级绿色债券指数
2022-01-24,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,126.56,0.07,0.06,0.0,0.0,239.0,,2022-01-24,中证交易所高等级绿色债券指数
2022-01-25,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,126.58,0.03,0.02,0.0,0.0,239.0,,2022-01-25,中证交易所高等级绿色债券指数
2022-01-26,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,126.61,0.02,0.02,0.0,0.0,239.0,,2022-01-26,中证交易所高等级绿色债券指数
2022-01-27,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,126.63,0.02,0.02,0.0,0.0,239.0,,2022-01-27,中证交易所高等级绿色债券指数
2022-01-28,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,126.64,0.01,0.01,0.0,0.0,239.0,,2022-01-28,中证交易所高等级绿色债券指数
2022-02-07,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,126.76,0.12,0.09,0.0,0.0,244.0,,2022-02-07,中证交易所高等级绿色债券指数
2022-02-08,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,126.77,0.02,0.01,0.0,0.0,244.0,,2022-02-08,中证交易所高等级绿色债券指数
2022-02-09,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,126.79,0.02,0.02,0.0,0.0,244.0,,2022-02-09,中证交易所高等级绿色债券指数
2022-02-10,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,126.82,0.03,0.02,0.0,0.0,244.0,,2022-02-10,中证交易所高等级绿色债券指数
2022-02-11,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,126.74,-0.09,-0.07,0.0,0.0,244.0,,2022-02-11,中证交易所高等级绿色债券指数
2022-02-14,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,126.76,0.02,0.02,0.0,0.0,244.0,,2022-02-14,中证交易所高等级绿色债券指数
2022-02-15,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,126.7,-0.06,-0.04,0.0,0.0,244.0,,2022-02-15,中证交易所高等级绿色债券指数
2022-02-16,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,126.68,-0.02,-0.02,0.0,0.0,244.0,,2022-02-16,中证交易所高等级绿色债券指数
2022-02-17,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,126.67,0.0,0.0,0.0,0.0,244.0,,2022-02-17,中证交易所高等级绿色债券指数
2022-02-18,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,126.69,0.02,0.02,0.0,0.0,244.0,,2022-02-18,中证交易所高等级绿色债券指数
2022-02-21,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,126.72,0.03,0.02,0.0,0.0,244.0,,2022-02-21,中证交易所高等级绿色债券指数
2022-02-22,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,126.67,-0.05,-0.04,0.0,0.0,244.0,,2022-02-22,中证交易所高等级绿色债券指数
2022-02-23,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,126.62,-0.05,-0.04,0.0,0.0,244.0,,2022-02-23,中证交易所高等级绿色债券指数
2022-02-24,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,126.62,0.0,0.0,0.0,0.0,244.0,,2022-02-24,中证交易所高等级绿色债券指数
2022-02-25,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,126.61,0.0,0.0,0.0,0.0,244.0,,2022-02-25,中证交易所高等级绿色债券指数
2022-02-28,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,126.65,0.03,0.03,0.0,0.0,244.0,,2022-02-28,中证交易所高等级绿色债券指数
2022-03-01,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,126.67,0.02,0.02,0.0,0.0,243.0,,2022-03-01,中证交易所高等级绿色债券指数
2022-03-02,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,126.64,-0.03,-0.02,0.0,0.0,243.0,,2022-03-02,中证交易所高等级绿色债券指数
2022-03-03,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,126.62,-0.03,-0.02,0.0,0.0,243.0,,2022-03-03,中证交易所高等级绿色债券指数
2022-03-04,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,126.55,-0.07,-0.05,0.0,0.0,243.0,,2022-03-04,中证交易所高等级绿色债券指数
2022-03-07,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,126.54,-0.01,-0.01,0.0,0.0,243.0,,2022-03-07,中证交易所高等级绿色债券指数
2022-03-08,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,126.49,-0.05,-0.04,0.0,0.0,243.0,,2022-03-08,中证交易所高等级绿色债券指数
2022-03-09,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,126.44,-0.05,-0.04,0.0,0.0,243.0,,2022-03-09,中证交易所高等级绿色债券指数
2022-03-10,931147,中证交易所高等级绿色债券指数,交易所高等级绿色债,CSI Exchange High Grade Green Bond Index,Exchange High Grade Green Bond,,,,126.37,-0.07,-0.05,0.0,0.0,243.0,,2022-03-10,中证交易所高等级绿色债券指数
