日期,指数代码,指数中文全称,指数中文简称,指数英文全称,指数英文简称,开盘,最高,最低,收盘,涨跌,涨跌幅,成交量,成交金额,样本数量,滚动市盈率,date,品种
2021-07-20,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,123.1,0.04,0.03,0.0,0.0,225.0,,2021-07-20,中证交易所绿色债券指数
2021-07-21,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,123.16,0.06,0.05,0.0,0.0,225.0,,2021-07-21,中证交易所绿色债券指数
2021-07-22,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,123.21,0.06,0.05,0.0,0.0,225.0,,2021-07-22,中证交易所绿色债券指数
2021-07-23,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,123.27,0.06,0.05,0.0,0.0,225.0,,2021-07-23,中证交易所绿色债券指数
2021-07-26,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,123.36,0.09,0.07,0.0,0.0,225.0,,2021-07-26,中证交易所绿色债券指数
2021-07-27,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,123.36,0.0,0.0,0.0,0.0,225.0,,2021-07-27,中证交易所绿色债券指数
2021-07-28,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,123.39,0.02,0.02,0.0,0.0,225.0,,2021-07-28,中证交易所绿色债券指数
2021-07-29,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,123.41,0.02,0.02,0.0,0.0,225.0,,2021-07-29,中证交易所绿色债券指数
2021-07-30,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,123.46,0.05,0.04,0.0,0.0,225.0,,2021-07-30,中证交易所绿色债券指数
2021-08-02,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,123.55,0.09,0.07,0.0,0.0,232.0,,2021-08-02,中证交易所绿色债券指数
2021-08-03,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,123.55,0.0,0.0,0.0,0.0,231.0,,2021-08-03,中证交易所绿色债券指数
2021-08-04,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,123.61,0.06,0.05,0.0,0.0,231.0,,2021-08-04,中证交易所绿色债券指数
2021-08-05,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,123.65,0.04,0.03,0.0,0.0,231.0,,2021-08-05,中证交易所绿色债券指数
2021-08-06,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,123.67,0.02,0.01,0.0,0.0,231.0,,2021-08-06,中证交易所绿色债券指数
2021-08-09,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,123.69,0.02,0.01,0.0,0.0,231.0,,2021-08-09,中证交易所绿色债券指数
2021-08-10,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,123.69,0.01,0.01,0.0,0.0,231.0,,2021-08-10,中证交易所绿色债券指数
2021-08-11,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,123.68,-0.02,-0.01,0.0,0.0,231.0,,2021-08-11,中证交易所绿色债券指数
2021-08-12,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,123.7,0.03,0.02,0.0,0.0,231.0,,2021-08-12,中证交易所绿色债券指数
2021-08-13,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,123.74,0.03,0.03,0.0,0.0,231.0,,2021-08-13,中证交易所绿色债券指数
2021-08-16,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,123.76,0.02,0.02,0.0,0.0,231.0,,2021-08-16,中证交易所绿色债券指数
2021-08-17,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,123.77,0.01,0.01,0.0,0.0,231.0,,2021-08-17,中证交易所绿色债券指数
2021-08-18,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,123.8,0.03,0.02,0.0,0.0,231.0,,2021-08-18,中证交易所绿色债券指数
2021-08-19,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,123.83,0.03,0.03,0.0,0.0,231.0,,2021-08-19,中证交易所绿色债券指数
2021-08-20,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,123.86,0.03,0.02,0.0,0.0,231.0,,2021-08-20,中证交易所绿色债券指数
2021-08-23,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,123.9,0.04,0.03,0.0,0.0,231.0,,2021-08-23,中证交易所绿色债券指数
2021-08-24,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,123.89,0.0,0.0,0.0,0.0,231.0,,2021-08-24,中证交易所绿色债券指数
2021-08-25,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,123.93,0.03,0.03,0.0,0.0,231.0,,2021-08-25,中证交易所绿色债券指数
2021-08-26,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,123.91,-0.02,-0.02,0.0,0.0,231.0,,2021-08-26,中证交易所绿色债券指数
2021-08-27,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,123.9,-0.01,-0.01,0.0,0.0,231.0,,2021-08-27,中证交易所绿色债券指数
2021-08-30,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,123.92,0.02,0.01,0.0,0.0,231.0,,2021-08-30,中证交易所绿色债券指数
2021-08-31,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,123.93,0.01,0.01,0.0,0.0,231.0,,2021-08-31,中证交易所绿色债券指数
2021-09-01,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,123.97,0.04,0.03,0.0,0.0,235.0,,2021-09-01,中证交易所绿色债券指数
2021-09-02,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,123.98,0.01,0.01,0.0,0.0,235.0,,2021-09-02,中证交易所绿色债券指数
2021-09-03,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,124.0,0.02,0.02,0.0,0.0,235.0,,2021-09-03,中证交易所绿色债券指数
2021-09-06,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,124.04,0.04,0.03,0.0,0.0,235.0,,2021-09-06,中证交易所绿色债券指数
2021-09-07,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,124.06,0.02,0.01,0.0,0.0,235.0,,2021-09-07,中证交易所绿色债券指数
2021-09-08,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,124.05,0.0,0.0,0.0,0.0,235.0,,2021-09-08,中证交易所绿色债券指数
2021-09-09,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,124.05,-0.01,-0.01,0.0,0.0,235.0,,2021-09-09,中证交易所绿色债券指数
2021-09-10,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,124.03,-0.02,-0.01,0.0,0.0,235.0,,2021-09-10,中证交易所绿色债券指数
2021-09-13,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,124.04,0.01,0.01,0.0,0.0,235.0,,2021-09-13,中证交易所绿色债券指数
2021-09-14,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,124.01,-0.03,-0.02,0.0,0.0,235.0,,2021-09-14,中证交易所绿色债券指数
2021-09-15,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,124.02,0.01,0.01,0.0,0.0,235.0,,2021-09-15,中证交易所绿色债券指数
2021-09-16,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,124.0,-0.02,-0.02,0.0,0.0,235.0,,2021-09-16,中证交易所绿色债券指数
2021-09-17,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,124.01,0.01,0.01,0.0,0.0,235.0,,2021-09-17,中证交易所绿色债券指数
2021-09-22,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,124.08,0.07,0.06,0.0,0.0,234.0,,2021-09-22,中证交易所绿色债券指数
2021-09-23,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,124.06,-0.02,-0.02,0.0,0.0,234.0,,2021-09-23,中证交易所绿色债券指数
2021-09-24,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,124.06,0.0,0.0,0.0,0.0,234.0,,2021-09-24,中证交易所绿色债券指数
2021-09-27,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,124.05,0.0,0.0,0.0,0.0,234.0,,2021-09-27,中证交易所绿色债券指数
2021-09-28,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,124.03,-0.03,-0.02,0.0,0.0,233.0,,2021-09-28,中证交易所绿色债券指数
2021-09-29,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,124.02,0.0,0.0,0.0,0.0,232.0,,2021-09-29,中证交易所绿色债券指数
2021-09-30,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,124.03,0.0,0.0,0.0,0.0,231.0,,2021-09-30,中证交易所绿色债券指数
2021-10-08,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,124.12,0.09,0.07,0.0,0.0,239.0,,2021-10-08,中证交易所绿色债券指数
2021-10-11,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,124.15,0.03,0.03,0.0,0.0,239.0,,2021-10-11,中证交易所绿色债券指数
2021-10-12,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,124.12,-0.02,-0.02,0.0,0.0,239.0,,2021-10-12,中证交易所绿色债券指数
2021-10-13,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,124.08,-0.04,-0.04,0.0,0.0,239.0,,2021-10-13,中证交易所绿色债券指数
2021-10-14,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,124.08,0.0,0.0,0.0,0.0,239.0,,2021-10-14,中证交易所绿色债券指数
2021-10-15,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,124.06,-0.02,-0.01,0.0,0.0,239.0,,2021-10-15,中证交易所绿色债券指数
2021-10-18,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,124.06,0.01,0.01,0.0,0.0,239.0,,2021-10-18,中证交易所绿色债券指数
2021-10-19,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,124.07,0.01,0.01,0.0,0.0,239.0,,2021-10-19,中证交易所绿色债券指数
2021-10-20,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,124.07,0.0,0.0,0.0,0.0,239.0,,2021-10-20,中证交易所绿色债券指数
2021-10-21,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,124.12,0.05,0.04,0.0,0.0,239.0,,2021-10-21,中证交易所绿色债券指数
2021-10-22,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,124.16,0.04,0.03,0.0,0.0,239.0,,2021-10-22,中证交易所绿色债券指数
2021-10-25,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,124.23,0.07,0.06,0.0,0.0,239.0,,2021-10-25,中证交易所绿色债券指数
2021-10-26,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,124.25,0.03,0.02,0.0,0.0,239.0,,2021-10-26,中证交易所绿色债券指数
2021-10-27,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,124.31,0.06,0.05,0.0,0.0,239.0,,2021-10-27,中证交易所绿色债券指数
2021-10-28,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,124.36,0.05,0.04,0.0,0.0,239.0,,2021-10-28,中证交易所绿色债券指数
2021-10-29,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,124.42,0.05,0.04,0.0,0.0,239.0,,2021-10-29,中证交易所绿色债券指数
2021-11-01,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,124.5,0.09,0.07,0.0,0.0,242.0,,2021-11-01,中证交易所绿色债券指数
2021-11-02,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,124.55,0.05,0.04,0.0,0.0,242.0,,2021-11-02,中证交易所绿色债券指数
2021-11-03,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,124.61,0.06,0.05,0.0,0.0,242.0,,2021-11-03,中证交易所绿色债券指数
2021-11-04,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,124.66,0.06,0.04,0.0,0.0,242.0,,2021-11-04,中证交易所绿色债券指数
2021-11-05,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,124.74,0.08,0.07,0.0,0.0,242.0,,2021-11-05,中证交易所绿色债券指数
2021-11-08,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,124.82,0.08,0.06,0.0,0.0,242.0,,2021-11-08,中证交易所绿色债券指数
2021-11-09,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,124.84,0.02,0.01,0.0,0.0,242.0,,2021-11-09,中证交易所绿色债券指数
2021-11-10,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,124.85,0.01,0.01,0.0,0.0,242.0,,2021-11-10,中证交易所绿色债券指数
2021-11-11,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,124.84,-0.01,-0.01,0.0,0.0,242.0,,2021-11-11,中证交易所绿色债券指数
2021-11-12,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,124.85,0.01,0.01,0.0,0.0,242.0,,2021-11-12,中证交易所绿色债券指数
2021-11-15,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,124.89,0.05,0.04,0.0,0.0,242.0,,2021-11-15,中证交易所绿色债券指数
2021-11-16,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,124.91,0.02,0.02,0.0,0.0,242.0,,2021-11-16,中证交易所绿色债券指数
2021-11-17,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,124.93,0.01,0.01,0.0,0.0,242.0,,2021-11-17,中证交易所绿色债券指数
2021-11-18,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,124.97,0.05,0.04,0.0,0.0,242.0,,2021-11-18,中证交易所绿色债券指数
2021-11-19,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,125.0,0.02,0.02,0.0,0.0,242.0,,2021-11-19,中证交易所绿色债券指数
2021-11-22,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,125.06,0.07,0.05,0.0,0.0,242.0,,2021-11-22,中证交易所绿色债券指数
2021-11-23,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,125.09,0.02,0.02,0.0,0.0,242.0,,2021-11-23,中证交易所绿色债券指数
2021-11-24,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,125.13,0.04,0.03,0.0,0.0,242.0,,2021-11-24,中证交易所绿色债券指数
2021-11-25,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,125.14,0.01,0.01,0.0,0.0,242.0,,2021-11-25,中证交易所绿色债券指数
2021-11-26,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,125.19,0.05,0.04,0.0,0.0,242.0,,2021-11-26,中证交易所绿色债券指数
2021-11-29,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,125.23,0.03,0.03,0.0,0.0,242.0,,2021-11-29,中证交易所绿色债券指数
2021-11-30,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,125.25,0.02,0.01,0.0,0.0,242.0,,2021-11-30,中证交易所绿色债券指数
2021-12-01,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,125.26,0.01,0.01,0.0,0.0,248.0,,2021-12-01,中证交易所绿色债券指数
2021-12-02,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,125.27,0.01,0.01,0.0,0.0,248.0,,2021-12-02,中证交易所绿色债券指数
2021-12-03,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,125.29,0.02,0.02,0.0,0.0,248.0,,2021-12-03,中证交易所绿色债券指数
2021-12-06,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,125.39,0.1,0.08,0.0,0.0,248.0,,2021-12-06,中证交易所绿色债券指数
2021-12-07,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,125.42,0.03,0.03,0.0,0.0,248.0,,2021-12-07,中证交易所绿色债券指数
2021-12-08,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,125.45,0.03,0.02,0.0,0.0,248.0,,2021-12-08,中证交易所绿色债券指数
2021-12-09,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,125.47,0.02,0.01,0.0,0.0,248.0,,2021-12-09,中证交易所绿色债券指数
2021-12-10,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,125.47,0.01,0.01,0.0,0.0,248.0,,2021-12-10,中证交易所绿色债券指数
2021-12-13,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,125.52,0.04,0.03,0.0,0.0,248.0,,2021-12-13,中证交易所绿色债券指数
2021-12-14,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,125.54,0.03,0.02,0.0,0.0,248.0,,2021-12-14,中证交易所绿色债券指数
2021-12-15,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,125.56,0.02,0.01,0.0,0.0,248.0,,2021-12-15,中证交易所绿色债券指数
2021-12-16,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,125.57,0.01,0.01,0.0,0.0,248.0,,2021-12-16,中证交易所绿色债券指数
2021-12-17,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,125.59,0.03,0.02,0.0,0.0,248.0,,2021-12-17,中证交易所绿色债券指数
2021-12-20,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,125.64,0.04,0.03,0.0,0.0,248.0,,2021-12-20,中证交易所绿色债券指数
2021-12-21,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,125.61,-0.03,-0.02,0.0,0.0,247.0,,2021-12-21,中证交易所绿色债券指数
2021-12-22,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,125.61,0.0,0.0,0.0,0.0,247.0,,2021-12-22,中证交易所绿色债券指数
2021-12-23,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,125.61,0.0,0.0,0.0,0.0,247.0,,2021-12-23,中证交易所绿色债券指数
2021-12-24,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,125.64,0.03,0.02,0.0,0.0,247.0,,2021-12-24,中证交易所绿色债券指数
2021-12-27,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,125.7,0.07,0.05,0.0,0.0,246.0,,2021-12-27,中证交易所绿色债券指数
2021-12-28,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,125.73,0.03,0.02,0.0,0.0,246.0,,2021-12-28,中证交易所绿色债券指数
2021-12-29,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,125.75,0.02,0.02,0.0,0.0,246.0,,2021-12-29,中证交易所绿色债券指数
2021-12-30,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,125.82,0.07,0.05,0.0,0.0,246.0,,2021-12-30,中证交易所绿色债券指数
2021-12-31,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,125.87,0.05,0.04,0.0,0.0,246.0,,2021-12-31,中证交易所绿色债券指数
2022-01-04,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,125.95,0.08,0.07,0.0,0.0,254.0,,2022-01-04,中证交易所绿色债券指数
2022-01-05,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,126.0,0.04,0.03,0.0,0.0,254.0,,2022-01-05,中证交易所绿色债券指数
2022-01-06,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,126.0,0.0,0.0,0.0,0.0,254.0,,2022-01-06,中证交易所绿色债券指数
2022-01-07,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,126.03,0.03,0.03,0.0,0.0,254.0,,2022-01-07,中证交易所绿色债券指数
2022-01-10,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,126.09,0.06,0.05,0.0,0.0,254.0,,2022-01-10,中证交易所绿色债券指数
2022-01-11,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,126.1,0.01,0.01,0.0,0.0,254.0,,2022-01-11,中证交易所绿色债券指数
2022-01-12,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,126.16,0.06,0.04,0.0,0.0,254.0,,2022-01-12,中证交易所绿色债券指数
2022-01-13,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,126.18,0.02,0.02,0.0,0.0,254.0,,2022-01-13,中证交易所绿色债券指数
2022-01-14,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,126.2,0.03,0.02,0.0,0.0,254.0,,2022-01-14,中证交易所绿色债券指数
2022-01-17,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,126.28,0.08,0.06,0.0,0.0,254.0,,2022-01-17,中证交易所绿色债券指数
2022-01-18,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,126.34,0.06,0.05,0.0,0.0,254.0,,2022-01-18,中证交易所绿色债券指数
2022-01-19,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,126.42,0.08,0.06,0.0,0.0,254.0,,2022-01-19,中证交易所绿色债券指数
2022-01-20,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,126.51,0.09,0.07,0.0,0.0,254.0,,2022-01-20,中证交易所绿色债券指数
2022-01-21,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,126.56,0.05,0.04,0.0,0.0,254.0,,2022-01-21,中证交易所绿色债券指数
2022-01-24,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,126.63,0.08,0.06,0.0,0.0,254.0,,2022-01-24,中证交易所绿色债券指数
2022-01-25,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,126.66,0.03,0.02,0.0,0.0,254.0,,2022-01-25,中证交易所绿色债券指数
2022-01-26,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,126.68,0.02,0.02,0.0,0.0,254.0,,2022-01-26,中证交易所绿色债券指数
2022-01-27,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,126.7,0.02,0.02,0.0,0.0,254.0,,2022-01-27,中证交易所绿色债券指数
2022-01-28,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,126.71,0.01,0.01,0.0,0.0,254.0,,2022-01-28,中证交易所绿色债券指数
2022-02-07,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,126.83,0.12,0.1,0.0,0.0,261.0,,2022-02-07,中证交易所绿色债券指数
2022-02-08,930951,中证交易所绿色债券指数,交易所绿色债,CSI Exchange Green Bond Index,Exchange Green Bond,,,,126.85,0.02,0.01,0.0,0.0,261.0,,2022-02-08,中证交易所绿色债券指数
